-1.003684598922729521e+01 2.606152569641742231e-03
-9.653138599395752806e+00 5.212305139283461043e-03
-9.269431209564208629e+00 2.606152569641742231e-03
-8.885723819732666229e+00 5.212305139283484462e-03
-8.502016429901122052e+00 2.084922055713384417e-02
-8.118309040069579652e+00 2.084922055713393785e-02
-7.734601650238037251e+00 9.903379764638621519e-02
-7.350894260406494851e+00 1.693999170267128651e-01
-6.967186870574950674e+00 3.570429020409178755e-01
-6.583479480743408274e+00 5.603228024729746126e-01
-6.199772090911865874e+00 9.538518404888755020e-01
-5.816064701080321697e+00 1.383867014479762014e+00
-5.432357311248779297e+00 2.092740513422318926e+00
-5.048649921417236897e+00 2.569666433666752070e+00
-4.664942531585693608e+00 3.476607527902084271e+00
-4.281235141754150320e+00 4.203724094832120173e+00
-3.897527751922607475e+00 5.574560346463673710e+00
-3.513820362091064631e+00 6.319919981381225682e+00
-3.130112972259521786e+00 7.424928670909306305e+00
-2.746405582427978942e+00 8.527331207867781870e+00
-2.362698192596435653e+00 9.301358521051335870e+00
-1.978990802764892365e+00 9.006863280681860928e+00
-1.595283412933349965e+00 9.335238504456722097e+00
-1.211576023101806676e+00 8.868737194490808662e+00
-8.278686332702633877e-01 8.284959018891099092e+00
-4.441612434387209873e-01 7.518750163416426879e+00
-6.045385360717858703e-02 7.385836382364697528e+00
3.232535362243647015e-01 7.690756233012746357e+00
7.069609260559079900e-01 7.930522269419822301e+00
1.090668315887450390e+00 8.535149665576707179e+00
1.474375705718993679e+00 9.293540063342410562e+00
1.858083095550536967e+00 9.230992401671050729e+00
2.241790485382079368e+00 9.051167874365772192e+00
2.625497875213622656e+00 8.772309549414064378e+00
3.009205265045165945e+00 7.925309964280538466e+00
3.392912654876708345e+00 7.242497991034402283e+00
3.776620044708251633e+00 5.613652635008286929e+00
4.160327434539794922e+00 4.539917776315915532e+00
4.544034824371337322e+00 3.752859700284108868e+00
4.927742214202879723e+00 2.879798589454125146e+00
5.311449604034423011e+00 2.147469717384785870e+00
5.695156993865967188e+00 1.594965372620739119e+00
6.078864383697510476e+00 1.084159468970964824e+00
6.462571773529052876e+00 7.088734989425539146e-01
6.846279163360595277e+00 4.039536482944700579e-01
7.229986553192137677e+00 1.798245273052802295e-01
7.613693943023680077e+00 8.339688222853575139e-02
7.997401332855224254e+00 4.691074625355093342e-02
8.381108722686768431e+00 3.648613597498439470e-02
8.764816112518310831e+00 1.042461027856696892e-02
