-1.098796134948730341e+01 6.182023307103242174e-03
-1.050268333435058565e+01 6.182023307103264725e-03
-1.001740531921386790e+01 3.503146540691837174e-02
-9.532127304077148366e+00 5.975955863533156248e-02
-9.046849288940428835e+00 1.875213736487983396e-01
-8.561571273803711080e+00 4.945618645682593462e-01
-8.076293258666991548e+00 1.244647359163457256e+00
-7.591015243530273793e+00 3.301200445993137222e+00
-7.105737228393554261e+00 8.430219116453136152e+00
-6.620459213256836506e+00 1.961349927900292300e+01
-6.135181198120116974e+00 4.119494264410037943e+01
-5.649903182983398331e+00 7.230288392544380827e+01
-5.164625167846679688e+00 1.132690917071815164e+02
-4.679347152709960156e+00 1.639822895697851948e+02
-4.194069137573242401e+00 2.309068132180493080e+02
-3.708791122436523313e+00 3.107476442292878573e+02
-3.223513107299804226e+00 3.964737614288878831e+02
-2.738235092163085582e+00 4.733637066482041291e+02
-2.252957077026366939e+00 5.351344835327779492e+02
-1.767679061889648295e+00 5.769084756933124254e+02
-1.282401046752929652e+00 5.872427579883511726e+02
-7.971230316162110086e-01 5.781428196802972934e+02
-3.118450164794923651e-01 5.633121457665545222e+02
1.734329986572271665e-01 5.646824942662957483e+02
6.587110137939458099e-01 5.778089904217138155e+02
1.143989028930664453e+00 5.910323382756054116e+02
1.629267044067383097e+00 5.861979960494528541e+02
2.114545059204101740e+00 5.525822139798589205e+02
2.599823074340820384e+00 4.979825841315250159e+02
3.085101089477539027e+00 4.227617852051266141e+02
3.570379104614257670e+00 3.382020097361340163e+02
4.055657119750976314e+00 2.559666750306097356e+02
4.540935134887694957e+00 1.836905798728307104e+02
5.026213150024414489e+00 1.278442419908945737e+02
5.511491165161134020e+00 8.395599785933373482e+01
5.996769180297851776e+00 4.979825841315250301e+01
6.482047195434569531e+00 2.448493364500033209e+01
6.967325210571289062e+00 1.097515204454391480e+01
7.452603225708008594e+00 4.364508454814904681e+00
7.937881240844726349e+00 1.765997991395832800e+00
8.423159255981445881e+00 6.717798660385498888e-01
8.908437271118165413e+00 2.699483510768425631e-01
9.393715286254883168e+00 9.685169847795115083e-02
9.878993301391600923e+00 3.091011653551632363e-02
1.036427131652832045e+01 1.030337217850536488e-02
1.084954933166503999e+01 6.182023307103264725e-03
1.133482734680175774e+01 8.242697742804352967e-03
1.182010536193847727e+01 0.000000000000000000e+00
1.230538337707519680e+01 0.000000000000000000e+00
1.279066139221191456e+01 2.060674435701088242e-03
