5.514555533649399821e-02 4.410284796161902818e+02
1.634691283269785189e-01 5.570235592137647700e+02
2.717927013174630257e-01 4.310680235022462057e+02
3.801162743079475881e-01 3.008659618805249920e+02
4.884398472984321504e-01 2.079018628221462279e+02
5.967634202889167128e-01 1.406286006894285947e+02
7.050869932794011641e-01 9.740557382516723806e+01
8.134105662698857264e-01 6.661256814423983030e+01
9.217341392603702888e-01 4.632895136144280457e+01
1.030057712250854962e+00 3.215598050263636054e+01
1.138381285241339302e+00 2.233797229561370301e+01
1.246704858231823865e+00 1.552466781043555599e+01
1.355028431222308427e+00 1.092566000479049571e+01
1.463352004212792767e+00 7.565394947185290597e+00
1.571675577203277552e+00 5.332056372877390871e+00
1.679999150193761892e+00 3.828373027878896107e+00
1.788322723184246676e+00 2.715844152702370451e+00
1.896646296174731017e+00 1.912924611895034266e+00
2.004969869165215357e+00 1.325921736035145848e+00
2.113293442155700141e+00 9.555261929261615883e-01
2.221617015146184926e+00 6.836652169083745623e-01
2.329940588136669266e+00 4.776776760869677618e-01
2.438264161127153606e+00 3.506275993461805962e-01
2.546587734117638391e+00 2.563823537182690626e-01
2.654911307108122731e+00 1.795124247529713279e-01
2.763234880098607071e+00 1.060107856731837134e-01
2.871558453089091856e+00 9.177859564676570103e-02
2.979882026079576640e+00 6.594651884762676997e-02
3.088205599070060980e+00 4.906309157950550920e-02
3.196529172060545321e+00 3.131302308428527553e-02
3.304852745051030105e+00 2.639664090712077332e-02
3.413176318041514890e+00 1.614245926588801436e-02
3.521499891031998786e+00 1.251672557402970509e-02
3.629823464022483570e+00 6.830546196618498232e-03
3.738147037012968354e+00 5.404350074097635619e-03
3.846470610003452695e+00 4.297216742381071951e-03
3.954794182993937479e+00 4.179514063073282333e-03
4.063117755984421819e+00 2.034043670041134691e-03
4.171441328974905716e+00 1.761087845858725666e-03
4.279764901965391388e+00 1.287385193891758166e-03
4.388088474955875284e+00 8.370700210465113018e-04
4.496412047946359181e+00 4.084520360809531787e-04
4.604735620936844853e+00 1.994217265907835524e-04
4.713059193927328749e+00 0.000000000000000000e+00
4.821382766917813534e+00 3.809215623045637995e-04
4.929706339908298318e+00 1.862756652637429259e-04
5.038029912898782214e+00 0.000000000000000000e+00
5.146353485889266999e+00 3.568679572979785420e-04
5.254677058879751783e+00 0.000000000000000000e+00
5.363000631870235679e+00 1.712258474415052629e-04
