4.656919150729663809e-02 4.541351105711972309e+02
1.366073015553411207e-01 3.750291784502514929e+02
2.266454116033855826e-01 2.698990593116012064e+02
3.166835216514300999e-01 1.869179555054057573e+02
4.067216316994745062e-01 1.308600993336798126e+02
4.967597417475190236e-01 9.101564981133567755e+01
5.867978517955634299e-01 6.268509416803166090e+01
6.768359618436079472e-01 4.444164688257393436e+01
7.668740718916524646e-01 3.098055339008570641e+01
8.569121819396969819e-01 2.185022518695323868e+01
9.469502919877413882e-01 1.565665969904065946e+01
1.036988402035786017e+00 1.117997775349245693e+01
1.127026512083830312e+00 7.870477905801744001e+00
1.217064622131874829e+00 5.733268241789531316e+00
1.307102732179919347e+00 4.158427737357230036e+00
1.397140842227963642e+00 2.830057690003680015e+00
1.487178952276008381e+00 2.126082818072831060e+00
1.577217062324052677e+00 1.526999186318593438e+00
1.667255172372097194e+00 1.117858382534647088e+00
1.757293282420141711e+00 7.877358319429930145e-01
1.847331392468186007e+00 5.525873509412316809e-01
1.937369502516230746e+00 4.179894249724221966e-01
2.027407612564275041e+00 3.057000903258103031e-01
2.117445722612319337e+00 2.191345126933881282e-01
2.207483832660364076e+00 1.676567542369970798e-01
2.297521942708408815e+00 1.351202470791656729e-01
2.387560052756453111e+00 9.069337131591959089e-02
2.477598162804497406e+00 7.134489300705106063e-02
2.567636272852541701e+00 4.819015231871692090e-02
2.657674382900586441e+00 3.782800176940269432e-02
2.747712492948631180e+00 2.171182101439449522e-02
2.837750602996675475e+00 1.557254323662989395e-02
2.927788713044719771e+00 1.509364175189485333e-02
3.017826823092764066e+00 1.171465337156748707e-02
3.107864933140808805e+00 9.597882007315299696e-03
3.197903043188853545e+00 7.254839035342629770e-03
3.287941153236897840e+00 5.040121450672101037e-03
3.377979263284942135e+00 1.962311955563830323e-03
3.468017373332986431e+00 2.548487461437811893e-03
3.558055483381031170e+00 1.862997675261625829e-03
3.648093593429075909e+00 1.211344852542561336e-03
3.738131703477120205e+00 5.910839620609526640e-04
3.828169813525164500e+00 5.771817358233264934e-04
3.918207923573208795e+00 5.639184395252575021e-04
4.008246033621253090e+00 2.756255079482602130e-04
4.098284143669298274e+00 0.000000000000000000e+00
4.188322253717342569e+00 0.000000000000000000e+00
4.278360363765386865e+00 2.582238883744108430e-04
4.368398473813432048e+00 5.058031475933715340e-04
4.458436583861475455e+00 2.477942274647328873e-04
