1.186265948508617996e+01 2.727016590862958267e+01 4.233363212953592836e+01 6.702191447733461871e+01 1.023282328747057619e+02 1.444456309556813665e+02 1.971654407067422596e+02 2.551909617241976491e+02 3.197132482804026381e+02 3.871754557966975767e+02 4.550752375078803880e+02 5.217172636144833859e+02 5.853400590797658651e+02 6.440477842547779801e+02 6.963411231276130593e+02 7.387310963354616433e+02 7.691905360618487748e+02 7.852394424498105536e+02 7.874258821135522339e+02 7.799530384870240596e+02 7.731890779463449235e+02 7.743848583136175421e+02 7.776501729266152552e+02 7.715559757164007806e+02 7.526633863114132055e+02 7.210084095498681336e+02 6.785671468694582700e+02 6.256869680479587714e+02 5.649171022878981603e+02 4.988577277217506776e+02 4.292401425906570012e+02 3.595965635658985207e+02 2.928657245230411945e+02 2.306921191142303087e+02 1.748708730063644055e+02 1.267620555752614848e+02 8.666669861992157564e+01 5.752254049257766155e+01 3.618699572558813315e+01 2.096994748533571595e+01 8.454981592004342517e+00
1.040306679028008041e+01 2.557702130638141469e+01 4.192551753710178986e+01 6.738266827346686227e+01 1.016062612725199017e+02 1.418881415778604662e+02 1.930750089590935374e+02 2.502867083585169325e+02 3.145471038957011842e+02 3.821465924929809717e+02 4.509566624734136440e+02 5.185977835872844253e+02 5.830461092594028969e+02 6.426571635491704910e+02 6.951197498276303577e+02 7.385970709467677580e+02 7.702222180280789416e+02 7.873285390051963759e+02 7.917741719180589826e+02 7.879411939374399481e+02 7.860126510209747721e+02 7.927381078227824673e+02 8.009085419306082940e+02 7.996061031339637566e+02 7.837288889985579772e+02 7.523043012845208750e+02 7.067248150405437173e+02 6.515259517581026785e+02 5.882243335938874225e+02 5.193341545180397816e+02 4.478590181132638008e+02 3.759351591868539231e+02 3.067354558903051043e+02 2.422196441757707817e+02 1.842627369290465538e+02 1.343843442969141222e+02 9.270847583337787512e+01 6.191782026806110650e+01 3.876680827025727893e+01 2.233909739512424153e+01 9.083589278067760731e+00
1.080855144809409296e+01 2.661753328405216834e+01 4.329502622312834603e+01 6.968881363172764054e+01 1.069092966956407906e+02 1.521068778432432964e+02 2.094438490059446849e+02 2.734162727375673398e+02 3.452646680603293134e+02 4.216817468987287612e+02 5.003885018889977232e+02 5.781650930118671567e+02 6.539522553173333108e+02 7.242570183592594049e+02 7.873574019338057042e+02 8.385430787512126471e+02 8.744845526617291398e+02 8.936171359275059558e+02 8.970996882167798958e+02 8.901517966230401271e+02 8.834396346515771938e+02 8.865665582487126812e+02 8.926426011062103498e+02 8.892412066136150770e+02 8.704419267241037232e+02 8.352820232319445495e+02 7.861486724147108589e+02 7.254298878590922186e+02 6.561303916466699775e+02 5.805966681665079250e+02 5.023575555838450555e+02 4.237503280427570758e+02 3.473660424454928375e+02 2.755722689574933497e+02 2.104706221850775876e+02 1.533621742128089238e+02 1.049610984012684298e+02 6.955475551500425979e+01 4.406682129153936955e+01 2.598327682825205542e+01 1.077078666660737305e+01
9.452026110852735030e+00 2.403260673205682707e+01 3.920364447822796450e+01 6.256107068413700034e+01 9.528795894452542825e+01 1.345404285649104281e+02 1.840570423767634338e+02 2.390810513301139508e+02 3.010816495841119718e+02 3.670899232623019657e+02 4.355214454804086586e+02 5.038830776811749388e+02 5.695461906189389083e+02 6.301749371122664343e+02 6.834336416080890331e+02 7.268586971891342046e+02 7.593843173013549404e+02 7.783608587940734651e+02 7.844801731796061404e+02 7.814336476452838269e+02 7.798281412505109529e+02 7.846645835032230707e+02 7.894844497363977780e+02 7.851990554727661902e+02 7.671670955110691921e+02 7.341480431650380751e+02 6.898697157457556841e+02 6.366715669629552394e+02 5.766555770985686422e+02 5.114471874375038283e+02 4.431882850699585106e+02 3.743327305459731065e+02 3.075366124883157681e+02 2.445829074931982632e+02 1.875619125971380186e+02 1.378712544363455947e+02 9.579428629413624208e+01 6.484388781456554796e+01 4.205301036901895628e+01 2.548521925311693792e+01 1.096563463284476825e+01
1.041713599958340986e+01 2.533776482212646997e+01 4.099200994159279787e+01 6.655547584380082071e+01 1.027408787499527705e+02 1.459884958490324607e+02 2.003186363967832904e+02 2.609071856006596590e+02 3.296690808371571393e+02 4.032583485433171973e+02 4.794495198061246697e+02 5.555395042529855800e+02 6.284185074839064100e+02 6.958032198355123228e+02 7.558580401531528423e+02 8.045992646926443967e+02 8.396832397509306247e+02 8.594602080953666245e+02 8.631903277909107146e+02 8.571347159062449919e+02 8.529334473319015615e+02 8.563501834400203734e+02 8.600211672002050136e+02 8.536902507944009812e+02 8.324043387881631588e+02 7.953180634330881276e+02 7.455285907231142346e+02 6.857440593734123695e+02 6.192674225196719817e+02 5.472464440551065081e+02 4.723630616591567559e+02 3.971709331736920490e+02 3.242119747849419582e+02 2.559640395070281329e+02 1.945525968429762713e+02 1.413849875747103795e+02 9.688163667329006046e+01 6.435483760079659987e+01 4.055941154006517735e+01 2.362610019789042326e+01 9.579577171049789897e+00
1.066119445845456326e+01 2.632289827839661811e+01 4.277208180744835886e+01 6.901946721693587961e+01 1.062507249537412548e+02 1.514616016241508873e+02 2.087464703244449993e+02 2.725932260675302246e+02 3.442477496679646265e+02 4.202376355069991405e+02 4.984844707293780743e+02 5.760761387187269520e+02 6.501489046238292531e+02 7.188246177503067429e+02 7.791832640818360005e+02 8.289798369497087833e+02 8.654184061140834956e+02 8.847453329510486810e+02 8.888453937052904621e+02 8.823132793911479439e+02 8.761249409603317417e+02 8.781973276717843646e+02 8.812423464415255694e+02 8.758479619274236256e+02 8.565819832488916745e+02 8.208076984179687088e+02 7.716852510204339524e+02 7.120222336897328432e+02 6.438134546319581659e+02 5.703335937877774313e+02 4.935665601712462376e+02 4.160281357468185774e+02 3.411162536673802492e+02 2.705756619920615549e+02 2.066716346919771468e+02 1.508677533105358464e+02 1.033773938132789709e+02 6.812027387349452567e+01 4.271156076777202770e+01 2.518179346156779630e+01 1.053968192202406406e+01
9.753247210369872633e+00 2.441892472700394023e+01 3.998793768288847872e+01 6.400127198920634441e+01 9.691197946909751693e+01 1.361218552973951716e+02 1.861613691307753129e+02 2.425115438199847233e+02 3.060502117208255299e+02 3.731433731646748129e+02 4.417315415603117117e+02 5.089883020378449032e+02 5.732722284489171898e+02 6.320729444561600303e+02 6.830759098414637265e+02 7.255572244196968086e+02 7.568443435774660202e+02 7.735029367772840487e+02 7.755636784059277034e+02 7.691393954451665422e+02 7.642479674455879604e+02 7.669844810446253405e+02 7.714786189084871921e+02 7.675644886412670758e+02 7.504220866133726986e+02 7.201085276467765652e+02 6.782928875633738244e+02 6.265288503735264385e+02 5.669782243527796481e+02 5.023908792239302556e+02 4.347954608100268388e+02 3.660800159804931582e+02 2.998317992280042290e+02 2.377427162214069085e+02 1.817880209046517166e+02 1.333485160291925808e+02 9.216635727516292320e+01 6.153010170676466117e+01 3.912222931462208919e+01 2.302448538863596639e+01 9.385181079906024237e+00
1.110084456304847755e+01 2.728705813343468023e+01 4.362711484991332611e+01 6.886998450022380780e+01 1.045574598647608582e+02 1.479003508430286900e+02 2.035024159564104878e+02 2.658080535738758385e+02 3.359126434698903267e+02 4.103860670175507153e+02 4.872701140340996631e+02 5.636234773278240482e+02 6.368834073386570935e+02 7.047640978725520426e+02 7.652462413879571841e+02 8.153148577556249847e+02 8.522923697688278253e+02 8.733014784688575673e+02 8.801034661603434870e+02 8.761463835262861721e+02 8.721810170855393380e+02 8.768776737936065047e+02 8.819319886603769874e+02 8.775997370437243035e+02 8.585666114248929262e+02 8.243538907833399207e+02 7.765693627939085673e+02 7.175682715539032870e+02 6.505702418789643389e+02 5.771448977194713734e+02 5.000238231267227320e+02 4.222975321076721116e+02 3.468782143674857252e+02 2.755086692036968543e+02 2.107084923824039606e+02 1.542959945647070867e+02 1.066439596134537169e+02 7.157811087868769562e+01 4.599084900070160131e+01 2.768308096986677924e+01 1.179064723758619238e+01
1.076360093161479092e+01 2.598547311076550415e+01 4.191903466722399685e+01 6.768867292577381534e+01 1.037688314294564975e+02 1.466501281554448610e+02 2.005793431202116324e+02 2.603339077613075006e+02 3.276080978562507084e+02 3.992999355342052468e+02 4.732133641172918601e+02 5.465342710705256195e+02 6.164335636872259556e+02 6.808123096206372793e+02 7.375488502266041451e+02 7.838473728333101462e+02 8.167601035101735079e+02 8.344796658803631999e+02 8.379269932491350801e+02 8.332416960849207044e+02 8.290026274661981915e+02 8.317710569104534670e+02 8.355869827538841719e+02 8.305846339423906102e+02 8.129331000177263604e+02 7.794477153356460803e+02 7.332826377466074064e+02 6.771717584746909324e+02 6.131770719543868609e+02 5.431883379005386132e+02 4.704868524262951155e+02 3.976648945528774561e+02 3.268848549838291433e+02 2.601248459717788251e+02 1.995618446804944313e+02 1.463668307197040122e+02 1.010519437592469671e+02 6.768612333066020881e+01 4.331321716206483075e+01 2.572870852315537959e+01 1.071342027277536602e+01
1.048710340513948758e+01 2.525754538409555749e+01 4.060855443530726916e+01 6.525037298897422033e+01 9.979667671006957619e+01 1.411030543166119173e+02 1.934037070908086378e+02 2.517274863830037077e+02 3.170931783125566312e+02 3.863609614491452362e+02 4.574076173553301032e+02 5.279291523919579276e+02 5.953472491359140122e+02 6.576529418009569099e+02 7.134757568083928163e+02 7.590747489092395881e+02 7.919057957187915235e+02 8.100991809899669533e+02 8.144257504019053613e+02 8.091116383697757328e+02 8.044354784489449912e+02 8.072594497372070919e+02 8.118727711685626218e+02 8.080435705890612326e+02 7.910632829759160813e+02 7.587971280794130280e+02 7.142832555137313193e+02 6.592315048492481537e+02 5.969585167276817401e+02 5.292601702785403859e+02 4.589781719992858484e+02 3.876740728225817065e+02 3.181403879971542779e+02 2.524112219458319544e+02 1.928217054699159405e+02 1.409109704465044501e+02 9.713688248107091283e+01 6.485713550639407288e+01 4.117662522882582721e+01 2.421491938019935475e+01 9.948818511562391720e+00
1.095569465241035800e+01 2.628019019748379748e+01 4.199826600946294519e+01 6.638758477335998975e+01 1.003736512466805806e+02 1.413986411172911346e+02 1.936716043122928568e+02 2.519473701677885344e+02 3.170577677477884322e+02 3.856490470570280422e+02 4.557492914279196725e+02 5.259082818095148468e+02 5.941018621259381689e+02 6.575779802679485329e+02 7.154237733748217352e+02 7.646596576884677461e+02 8.007235201936775866e+02 8.195512136951625735e+02 8.239854395537397522e+02 8.187222717069965938e+02 8.138388762817384077e+02 8.167138949632762888e+02 8.213562732336866929e+02 8.168095476432029045e+02 7.968029199554063098e+02 7.609789310874691637e+02 7.121408233119601618e+02 6.529885060276142212e+02 5.872894859075864815e+02 5.167575376423338867e+02 4.443887025742017158e+02 3.724220598456801667e+02 3.036857263115971364e+02 2.398766504217204556e+02 1.825658049482434251e+02 1.328255603936400462e+02 9.098500797314632393e+01 6.051062193114348986e+01 3.853814243739482492e+01 2.277785591604934368e+01 9.417875566477698968e+00
9.007208839297330627e+00 2.238790266563118792e+01 3.640143616415540606e+01 5.872429826304008316e+01 9.027221475503121439e+01 1.282150305177633811e+02 1.764387710281014847e+02 2.304780350897175936e+02 2.910780553892964235e+02 3.551441782181283884e+02 4.211753794693952955e+02 4.871261927300814705e+02 5.506863251924867200e+02 6.099867861039519994e+02 6.630952113867555227e+02 7.074182331019427465e+02 7.392626881412739976e+02 7.558197090310533213e+02 7.593002112514894861e+02 7.545446524337206711e+02 7.507816503815091664e+02 7.548107330636674988e+02 7.609979845791274329e+02 7.586217704790002472e+02 7.435022258846448722e+02 7.154877715428383453e+02 6.757065956459172185e+02 6.258141577356150265e+02 5.687515510494209821e+02 5.065950209110841342e+02 4.407555026542682413e+02 3.735145914230228072e+02 3.076834235791150718e+02 2.449326530562593405e+02 1.879197254773095551e+02 1.383420873381452338e+02 9.600571459412877573e+01 6.441416997214578544e+01 4.128957264262742655e+01 2.474644727020291768e+01 1.044928273364860161e+01
9.333619949773456881e+00 2.298255635061343582e+01 3.707316071567306182e+01 5.883704586420017790e+01 8.934188450979459617e+01 1.260451417582345499e+02 1.724711749270940402e+02 2.244750688296010139e+02 2.835800266835610159e+02 3.468175368891744483e+02 4.121841573708140345e+02 4.770647111303862857e+02 5.399108603113756999e+02 5.983617847635407543e+02 6.506290708446513236e+02 6.942494418590056284e+02 7.264333029329238798e+02 7.444876381569752084e+02 7.504265205930893217e+02 7.481962740022843263e+02 7.468962912321068188e+02 7.523460863434655721e+02 7.591962239911763390e+02 7.568423509831229694e+02 7.409729661674322188e+02 7.106681228225799032e+02 6.683127742366281154e+02 6.164327116413217027e+02 5.576148925438535571e+02 4.936976537820049202e+02 4.276258645231114883e+02 3.609034888745937906e+02 2.961135459750170753e+02 2.349094783558574306e+02 1.792704275801930009e+02 1.309100674678510075e+02 9.030774265060102834e+01 6.043628902186485163e+01 3.820814544266558244e+01 2.254188130050254912e+01 9.659466892069120902e+00
