1.001234452048301193e+00 1.001155218755920728e+00 1.001072909866642657e+00 1.000989400536723029e+00 1.000904948948782680e+00 1.000818619400641429e+00 1.000729524564451411e+00 1.000637119030367561e+00 1.000541140760843106e+00 1.000443162642122186e+00 1.000345716964739617e+00 1.000250154099791899e+00 1.000156110474357707e+00 1.000063539864760376e+00 9.999731014091348680e-01 9.998857994309106045e-01 9.998019227665335684e-01 9.997207267966354838e-01 9.996415459320631136e-01 9.995646112942719874e-01 9.994901093755200749e-01 9.994184635576244258e-01 9.993503220777818497e-01 9.992863297908408660e-01 9.992271799942714638e-01 9.991734621443976172e-01 9.991246904561948972e-01 9.990800049582467812e-01 9.990390031509525093e-01 9.990018602551530291e-01
1.001155218755920728e+00 1.001085087809942875e+00 1.001011734836263267e+00 1.000936706138286780e+00 1.000860159594074261e+00 1.000781222502822976e+00 1.000699067164541489e+00 1.000613190909309669e+00 1.000523351882102840e+00 1.000431064574679230e+00 1.000338757971622972e+00 1.000247768279612703e+00 1.000157858318550641e+00 1.000069078210174434e+00 9.999820474248510838e-01 9.998976894100385371e-01 9.998163648778871648e-01 9.997375633112468574e-01 9.996607940999689967e-01 9.995862444819767489e-01 9.995140267032980308e-01 9.994445356284575865e-01 9.993784176047481038e-01 9.993163048560079753e-01 9.992588543907711118e-01 9.992066231157998857e-01 9.991591534447911149e-01 9.991156369556034589e-01 9.990756828781596210e-01 9.990394248000258326e-01
1.001072909866642657e+00 1.001011734836263267e+00 1.000947299572647609e+00 1.000880818138811801e+00 1.000812329021746994e+00 1.000740992521389261e+00 1.000666020582055671e+00 1.000586952672841035e+00 1.000503568866814463e+00 1.000417320359087814e+00 1.000330524501229057e+00 1.000244491474430175e+00 1.000159092200186173e+00 1.000074456798663913e+00 9.999911693098558763e-01 9.999100821021378316e-01 9.998316224044273559e-01 9.997554945418659633e-01 9.996813725171563858e-01 9.996094160959146935e-01 9.995396839019939916e-01 9.994725468825929049e-01 9.994086436768864212e-01 9.993485872223676347e-01 9.992929899820660600e-01 9.992423698242075547e-01 9.991963071805095575e-01 9.991540618856791234e-01 9.991152579093569575e-01 9.990799713971107998e-01
1.000989400536723029e+00 1.000936706138286780e+00 1.000880818138811801e+00 1.000822702101948014e+00 1.000762267670715300e+00 1.000698632356769258e+00 1.000630992712303380e+00 1.000558917743889165e+00 1.000482204399713249e+00 1.000402242274919695e+00 1.000321242092250484e+00 1.000240482580313062e+00 1.000159920143406156e+00 1.000079743065319882e+00 1.000000496307039022e+00 9.999229625885026618e-01 9.998476284927354518e-01 9.997743985527335342e-01 9.997031041495881842e-01 9.996338919312085514e-01 9.995667837901912600e-01 9.995021216634333294e-01 9.994405170035828290e-01 9.993825533881419698e-01 9.993288079755002773e-01 9.992797706152810600e-01 9.992350693758410562e-01 9.991940415237549056e-01 9.991563294353887903e-01 9.991219479621875621e-01
1.000904948948782680e+00 1.000860159594074261e+00 1.000812329021746994e+00 1.000762267670715300e+00 1.000709763164128629e+00 1.000653835597411501e+00 1.000593622790619808e+00 1.000528701356597550e+00 1.000458868974842153e+00 1.000385448895131368e+00 1.000310546177053617e+00 1.000235401074422104e+00 1.000160034841457213e+00 1.000084673783617095e+00 1.000009818921343996e+00 9.999361824382061448e-01 9.998643006636193098e-01 9.997942613889827523e-01 9.997260434194151779e-01 9.996597902816678483e-01 9.995954999798131180e-01 9.995334809551744693e-01 9.994743015047269363e-01 9.994185089189039362e-01 9.993666566700285525e-01 9.993192190918461781e-01 9.992758767990227442e-01 9.992360461729199450e-01 9.991993920550432673e-01 9.991658755151365812e-01
1.000818619400641429e+00 1.000781222502822976e+00 1.000740992521389261e+00 1.000698632356769258e+00 1.000653835597411501e+00 1.000605539567852365e+00 1.000552825273504309e+00 1.000495247459034953e+00 1.000432574080146297e+00 1.000366041355589486e+00 1.000297633003956355e+00 1.000228536319835548e+00 1.000158823230544280e+00 1.000088744704271893e+00 1.000018756513507689e+00 9.999495014219897948e-01 9.998815529318514361e-01 9.998151577580438598e-01 9.997504251989587365e-01 9.996874996678368763e-01 9.996263638905675819e-01 9.995672963446340376e-01 9.995108220309631974e-01 9.994574528829851534e-01 9.994077218347323655e-01 9.993620901889801456e-01 9.993202880709717295e-01 9.992818051918833655e-01 9.992463331486544087e-01 9.992137977639635738e-01
1.000729524564451411e+00 1.000699067164541489e+00 1.000666020582055671e+00 1.000630992712303380e+00 1.000593622790619808e+00 1.000552825273504309e+00 1.000507658780044773e+00 1.000457631856860985e+00 1.000402452527680230e+00 1.000343237111170458e+00 1.000281814066998010e+00 1.000219294109425450e+00 1.000155790304687375e+00 1.000091569684408821e+00 1.000027042070084748e+00 9.999627808262855355e-01 9.998993809583587300e-01 9.998372191827717970e-01 9.997765139599614770e-01 9.997174101682699821e-01 9.996598806757235334e-01 9.996041840387070998e-01 9.995508145008256129e-01 9.995002556511377589e-01 9.994530156419438871e-01 9.994095368275224267e-01 9.993695913315330248e-01 9.993327333269453883e-01 9.992986860272011773e-01 9.992673642722860183e-01
1.000637119030367561e+00 1.000613190909309669e+00 1.000586952672841035e+00 1.000558917743889165e+00 1.000528701356597550e+00 1.000495247459034953e+00 1.000457631856860985e+00 1.000415327972896451e+00 1.000367988260174590e+00 1.000316572569332818e+00 1.000262697643947929e+00 1.000207360821130598e+00 1.000150707748485468e+00 1.000093013554647969e+00 1.000034635183163267e+00 9.999760681824430009e-01 9.999179098847337244e-01 9.998606398779180671e-01 9.998045657846407197e-01 9.997498311501240575e-01 9.996964030655902667e-01 9.996445335582221370e-01 9.995947049452882371e-01 9.995473819876259380e-01 9.995030386849327320e-01 9.994620875322013376e-01 9.994243382254632824e-01 9.993894070692331821e-01 9.993570550058709090e-01 9.993272041151450846e-01
1.000541140760843106e+00 1.000523351882102840e+00 1.000503568866814463e+00 1.000482204399713249e+00 1.000458868974842153e+00 1.000432574080146297e+00 1.000402452527680230e+00 1.000367988260174590e+00 1.000328817161838968e+00 1.000285705808448888e+00 1.000239985368981177e+00 1.000192491963050268e+00 1.000143393732459529e+00 1.000092964196494183e+00 1.000041494314914958e+00 9.999893858340873631e-01 9.999372164511085570e-01 9.998855437630135290e-01 9.998347463331187512e-01 9.997849637516964538e-01 9.997361604402867918e-01 9.996885972089333272e-01 9.996427670009913058e-01 9.995991264502320783e-01 9.995581021269568378e-01 9.995200622101489962e-01 9.994848535757919761e-01 9.994521596503345151e-01 9.994217864234896664e-01 9.993936741877217367e-01
1.000443162642122186e+00 1.000431064574679230e+00 1.000417320359087814e+00 1.000402242274919695e+00 1.000385448895131368e+00 1.000366041355589486e+00 1.000343237111170458e+00 1.000316572569332818e+00 1.000285705808448888e+00 1.000251195565833751e+00 1.000214046994963413e+00 1.000174900677901935e+00 1.000133919881847522e+00 1.000091350762806863e+00 1.000047407030915325e+00 1.000002388435619727e+00 9.999568366976737677e-01 9.999113654487705727e-01 9.998664078428362023e-01 9.998220970100106797e-01 9.997783968735700633e-01 9.997355847927579253e-01 9.996941751662608011e-01 9.996546206276267776e-01 9.996172907852367562e-01 9.995824999413718270e-01 9.995501361247961514e-01 9.995199591974651687e-01 9.994918272005804960e-01 9.994657028135448540e-01
1.000345716964739617e+00 1.000338757971622972e+00 1.000330524501229057e+00 1.000321242092250484e+00 1.000310546177053617e+00 1.000297633003956355e+00 1.000281814066998010e+00 1.000262697643947929e+00 1.000239985368981177e+00 1.000214046994963413e+00 1.000185579815867198e+00 1.000155020273765016e+00 1.000122474371536452e+00 1.000088112064060786e+00 1.000052064261976792e+00 1.000014535777310698e+00 9.999760256689997906e-01 9.999371847095298582e-01 9.998984861223323417e-01 9.998600546475486794e-01 9.998218549730041316e-01 9.997841765384768431e-01 9.997475466487033557e-01 9.997124076468542064e-01 9.996790701914368693e-01 9.996477942346754242e-01 9.996185174381317928e-01 9.995910882149071641e-01 9.995654225812515836e-01 9.995415032208194717e-01
1.000250154099791899e+00 1.000247768279612703e+00 1.000244491474430175e+00 1.000240482580313062e+00 1.000235401074422104e+00 1.000228536319835548e+00 1.000219294109425450e+00 1.000207360821130598e+00 1.000192491963050268e+00 1.000174900677901935e+00 1.000155020273765016e+00 1.000133091992966961e+00 1.000109117577583362e+00 1.000083145816783370e+00 1.000055216828798388e+00 1.000025443425985872e+00 9.999942762666171880e-01 9.999623898860596771e-01 9.999302872285648069e-01 9.998980832162568388e-01 9.998657437004638826e-01 9.998335586886563098e-01 9.998020489382355436e-01 9.997716346254534869e-01 9.997425704645990230e-01 9.997150672471588617e-01 9.996891213387892883e-01 9.996646803192127395e-01 9.996417219752034011e-01 9.996202435486498672e-01
1.000156110474357707e+00 1.000157858318550641e+00 1.000159092200186173e+00 1.000159920143406156e+00 1.000160034841457213e+00 1.000158823230544280e+00 1.000155790304687375e+00 1.000150707748485468e+00 1.000143393732459529e+00 1.000133919881847522e+00 1.000122474371536452e+00 1.000109117577583362e+00 1.000093753559570420e+00 1.000076311605705426e+00 1.000056718041163473e+00 1.000034962293302465e+00 1.000011428438333461e+00 9.999868110173124602e-01 9.999616403929902919e-01 9.999360206705737442e-01 9.999099184341753155e-01 9.998836137340127994e-01 9.998576035726726152e-01 9.998322760383889785e-01 9.998078340850367063e-01 9.997844450047420617e-01 9.997621672854047903e-01 9.997410498301260162e-01 9.997211320565887460e-01 9.997024226253037327e-01
1.000063539864760376e+00 1.000069078210174434e+00 1.000074456798663913e+00 1.000079743065319882e+00 1.000084673783617095e+00 1.000088744704271893e+00 1.000091569684408821e+00 1.000093013554647969e+00 1.000092964196494183e+00 1.000091350762806863e+00 1.000088112064060786e+00 1.000083145816783370e+00 1.000076311605705426e+00 1.000067462612407310e+00 1.000056381513646286e+00 1.000042880700281467e+00 1.000027249109154415e+00 1.000010199114165443e+00 9.999922877989144698e-01 9.999736077581348193e-01 9.999541261014811555e-01 9.999341044272090917e-01 9.999140020673613627e-01 9.998941672995824703e-01 9.998747553329343507e-01 9.998558946315566631e-01 9.998377028801835875e-01 9.998203236061135035e-01 9.998038535082730549e-01 9.997883117354691151e-01
9.999731014091348680e-01 9.999820474248510838e-01 9.999911693098558763e-01 1.000000496307039022e+00 1.000009818921343996e+00 1.000018756513507689e+00 1.000027042070084748e+00 1.000034635183163267e+00 1.000041494314914958e+00 1.000047407030915325e+00 1.000052064261976792e+00 1.000055216828798388e+00 1.000056718041163473e+00 1.000056381513646286e+00 1.000053856617559411e+00 1.000048778804827565e+00 1.000041319533447659e+00 1.000032165187678901e+00 1.000021865727317438e+00 1.000010501064245050e+00 9.999980443303843058e-01 9.999847341179780580e-01 9.999709810245503983e-01 9.999570855460877539e-01 9.999431526504384271e-01 9.999292694578032492e-01 9.999156040452780170e-01 9.999023821628908459e-01 9.998897498878173140e-01 9.998777354397226924e-01
9.998857994309106045e-01 9.998976894100385371e-01 9.999100821021378316e-01 9.999229625885026618e-01 9.999361824382061448e-01 9.999495014219897948e-01 9.999627808262855355e-01 9.999760681824430009e-01 9.999893858340873631e-01 1.000002388435619727e+00 1.000014535777310698e+00 1.000025443425985872e+00 1.000034962293302465e+00 1.000042880700281467e+00 1.000048778804827565e+00 1.000052191386245237e+00 1.000053162131814943e+00 1.000052255003123669e+00 1.000049936851196586e+00 1.000046272652947765e+00 1.000041253684579079e+00 1.000035095199912849e+00 1.000028150711797847e+00 1.000020664090043754e+00 1.000012679501089741e+00 1.000004231525065235e+00 9.999955243115281611e-01 9.999868488748914208e-01 9.999783895551273005e-01 9.999701809822018062e-01
9.998019227665335684e-01 9.998163648778871648e-01 9.998316224044273559e-01 9.998476284927354518e-01 9.998643006636193098e-01 9.998815529318514361e-01 9.998993809583587300e-01 9.999179098847337244e-01 9.999372164511085570e-01 9.999568366976737677e-01 9.999760256689997906e-01 9.999942762666171880e-01 1.000011428438333461e+00 1.000027249109154415e+00 1.000041319533447659e+00 1.000053162131814943e+00 1.000062696427512554e+00 1.000070282605551863e+00 1.000076237199433837e+00 1.000080598344239124e+00 1.000083374933678826e+00 1.000084752988483761e+00 1.000085019567641620e+00 1.000084353050686437e+00 1.000082728152658529e+00 1.000080117708226135e+00 1.000076748478065269e+00 1.000072960294168922e+00 1.000068965661450315e+00 1.000064804636033644e+00
9.997207267966354838e-01 9.997375633112468574e-01 9.997554945418659633e-01 9.997743985527335342e-01 9.997942613889827523e-01 9.998151577580438598e-01 9.998372191827717970e-01 9.998606398779180671e-01 9.998855437630135290e-01 9.999113654487705727e-01 9.999371847095298582e-01 9.999623898860596771e-01 9.999868110173124602e-01 1.000010199114165443e+00 1.000032165187678901e+00 1.000052255003123669e+00 1.000070282605551863e+00 1.000086405141279444e+00 1.000100780872239969e+00 1.000113391049370026e+00 1.000124229994114211e+00 1.000133433253173276e+00 1.000141207118235176e+00 1.000147656243326244e+00 1.000152688877540497e+00 1.000156219346069131e+00 1.000158490906838393e+00 1.000159881567312059e+00 1.000160627267729474e+00 1.000160777099132980e+00
9.996415459320631136e-01 9.996607940999689967e-01 9.996813725171563858e-01 9.997031041495881842e-01 9.997260434194151779e-01 9.997504251989587365e-01 9.997765139599614770e-01 9.998045657846407197e-01 9.998347463331187512e-01 9.998664078428362023e-01 9.998984861223323417e-01 9.999302872285648069e-01 9.999616403929902919e-01 9.999922877989144698e-01 1.000021865727317438e+00 1.000049936851196586e+00 1.000076237199433837e+00 1.000100780872239969e+00 1.000123604643482711e+00 1.000144597397606416e+00 1.000163691808724886e+00 1.000180940932962059e+00 1.000196447875400629e+00 1.000210232581804526e+00 1.000222147711934850e+00 1.000232061235888814e+00 1.000240232845993171e+00 1.000247073383161878e+00 1.000252841163153938e+00 1.000257599198092651e+00
