1.000435065817235181e+00 1.000403043510466938e+00 1.000370099148571557e+00 1.000337113886766049e+00 1.000304015672961011e+00 1.000270035589879924e+00 1.000234678480746986e+00 1.000198155968942348e+00 1.000160807028251497e+00 1.000123230634707650e+00 1.000086184215224439e+00 1.000050376856148171e+00 1.000016483285095070e+00 9.999851135378042821e-01 9.999558914855117830e-01 9.999281883230921597e-01 9.999019150350740848e-01 9.998774144920756779e-01 9.998551397772328375e-01 9.998360337882205018e-01 9.998209364409414990e-01 9.998090502382621647e-01 9.997985543243275153e-01 9.997882422135992986e-01 9.997781433513077687e-01 9.997684634398587011e-01 9.997596246407433052e-01 9.997521646198492817e-01 9.997459667619144064e-01 9.997399954554818668e-01
1.000403043510466938e+00 1.000374729772142590e+00 1.000345378471091617e+00 1.000315739743317112e+00 1.000285752231739211e+00 1.000254759590034848e+00 1.000222342425656663e+00 1.000188702903722415e+00 1.000154153838763937e+00 1.000119246415362317e+00 1.000084676444892962e+00 1.000051100471563981e+00 1.000019154277667743e+00 9.999894205837669414e-01 9.999615940125835545e-01 9.999351444320530025e-01 9.999100135750716989e-01 9.998865115357418176e-01 9.998650498486649774e-01 9.998465007734990140e-01 9.998316414906028848e-01 9.998197522421250483e-01 9.998091788349111608e-01 9.997988269108252224e-01 9.997887290568489016e-01 9.997790730023821126e-01 9.997702023091422641e-01 9.997625475099701786e-01 9.997559780194040790e-01 9.997495742704105570e-01
1.000370099148571557e+00 1.000345378471091617e+00 1.000319572203537399e+00 1.000293294640102193e+00 1.000266480868868380e+00 1.000238566235364779e+00 1.000209192673731540e+00 1.000178551085890488e+00 1.000146927958083243e+00 1.000114823793893715e+00 1.000082868493875399e+00 1.000051662912698758e+00 1.000021802285449457e+00 9.999938392808618293e-01 9.999675324244950980e-01 9.999424420285276671e-01 9.999185365927101277e-01 9.998960941873207275e-01 9.998754871051044324e-01 9.998575225457924098e-01 9.998429208398939005e-01 9.998310420713271141e-01 9.998203983364714054e-01 9.998100084096078755e-01 9.997999119392055878e-01 9.997902835134756527e-01 9.997813962124860732e-01 9.997735832756381447e-01 9.997667011520084968e-01 9.997599349561562265e-01
1.000337113886766049e+00 1.000315739743317112e+00 1.000293294640102193e+00 1.000270296187129260e+00 1.000246662461680147e+00 1.000221869408426834e+00 1.000195584835754881e+00 1.000167986011803789e+00 1.000139335804807184e+00 1.000110089676693903e+00 1.000080818708229957e+00 1.000052069750902106e+00 1.000024390514144157e+00 9.999982951838651823e-01 9.999735957687301280e-01 9.999499321275747699e-01 9.999272967519376998e-01 9.999059413585438261e-01 9.998862057732053055e-01 9.998688406856904853e-01 9.998545173094018912e-01 9.998426700369918985e-01 9.998319631321683776e-01 9.998215219656815256e-01 9.998114021852423372e-01 9.998017762881131754e-01 9.997928593588746304e-01 9.997849008974020180e-01 9.997777456040560784e-01 9.997706672455708432e-01
1.000304015672961011e+00 1.000285752231739211e+00 1.000266480868868380e+00 1.000246662461680147e+00 1.000226193105023587e+00 1.000204552307685013e+00 1.000181405758416853e+00 1.000156907388934036e+00 1.000131290783870641e+00 1.000104970162823070e+00 1.000078466275218458e+00 1.000052274036376421e+00 1.000026885400568721e+00 1.000002766643523833e+00 9.999797741867139100e-01 9.999576185635883352e-01 9.999363138933261563e-01 9.999160900511850913e-01 9.998972597000502782e-01 9.998805232404333054e-01 9.998665083403486253e-01 9.998547192756264135e-01 9.998439615344029141e-01 9.998334620407287598e-01 9.998232994636246929e-01 9.998136529247583226e-01 9.998046899826825706e-01 9.997965879849610715e-01 9.997891816656045982e-01 9.997818215386253815e-01
1.000270035589879924e+00 1.000254759590034848e+00 1.000238566235364779e+00 1.000221869408426834e+00 1.000204552307685013e+00 1.000186106905539107e+00 1.000166196711251843e+00 1.000144930317044212e+00 1.000122489783090707e+00 1.000099242545080980e+00 1.000075661708795582e+00 1.000052189472899533e+00 1.000029255477508316e+00 1.000007270998098052e+00 9.999861326792426341e-01 9.999656182609460986e-01 9.999457609552817594e-01 9.999267677634715579e-01 9.999089237339292557e-01 9.998928790472779715e-01 9.998792183494574770e-01 9.998675187989284341e-01 9.998567315701357705e-01 9.998461881229353532e-01 9.998359902744330396e-01 9.998263240040974331e-01 9.998173132166731092e-01 9.998090686568888996e-01 9.998014177073386577e-01 9.997937861814021332e-01
1.000234678480746986e+00 1.000222342425656663e+00 1.000209192673731540e+00 1.000195584835754881e+00 1.000181405758416853e+00 1.000166196711251843e+00 1.000149638092182158e+00 1.000131771042074069e+00 1.000112700634221197e+00 1.000092733301701120e+00 1.000072285796549165e+00 1.000051740811391587e+00 1.000031461404259137e+00 1.000011800014504626e+00 9.999926945969752623e-01 9.999739922659969249e-01 9.999557423770341069e-01 9.999381217066074523e-01 9.999213814155345492e-01 9.999061176701798948e-01 9.998928698927652681e-01 9.998812963794052600e-01 9.998705088099786309e-01 9.998599516679047561e-01 9.998497457494432972e-01 9.998400787620871366e-01 9.998310304670375848e-01 9.998226464650926681e-01 9.998147500993340708e-01 9.998068484344679874e-01
1.000198155968942348e+00 1.000188702903722415e+00 1.000178551085890488e+00 1.000167986011803789e+00 1.000156907388934036e+00 1.000144930317044212e+00 1.000131771042074069e+00 1.000117409868748419e+00 1.000101877559196550e+00 1.000085397876258053e+00 1.000068297478988510e+00 1.000050879163447481e+00 1.000033439220428422e+00 1.000016273223751417e+00 9.999993681116886579e-01 9.999826490856109640e-01 9.999661777321263711e-01 9.999500847875836262e-01 9.999345749490982094e-01 9.999201878465665549e-01 9.999074180155521629e-01 9.998960134146950285e-01 9.998852598584477835e-01 9.998747230066346026e-01 9.998645398869249190e-01 9.998548963296102210e-01 9.998458280002812115e-01 9.998373169708237862e-01 9.998291862581526468e-01 9.998210308626787057e-01
1.000160807028251497e+00 1.000154153838763937e+00 1.000146927958083243e+00 1.000139335804807184e+00 1.000131290783870641e+00 1.000122489783090707e+00 1.000112700634221197e+00 1.000101877559196550e+00 1.000090007858132513e+00 1.000077206141685826e+00 1.000063654143270364e+00 1.000049542728072449e+00 1.000035104199657354e+00 1.000020583669708474e+00 1.000006029803693464e+00 9.999914596548279411e-01 9.999769423091537934e-01 9.999625399384095559e-01 9.999483933869242058e-01 9.999349850315012445e-01 9.999227676162236733e-01 9.999115862002794231e-01 9.999009108038166005e-01 9.998904347326399433e-01 9.998803106174922739e-01 9.998707212673247913e-01 9.998616597162865993e-01 9.998530471584649026e-01 9.998447104213431524e-01 9.998363386824427046e-01
1.000123230634707650e+00 1.000119246415362317e+00 1.000114823793893715e+00 1.000110089676693903e+00 1.000104970162823070e+00 1.000099242545080980e+00 1.000092733301701120e+00 1.000085397876258053e+00 1.000077206141685826e+00 1.000068154318204394e+00 1.000058252645444679e+00 1.000047561973963495e+00 1.000036245065327734e+00 1.000024493094219702e+00 1.000012420196497720e+00 1.000000140704315754e+00 9.999877279060548352e-01 9.999751639891228949e-01 9.999625172554985619e-01 9.999502125361098281e-01 9.999386623430327470e-01 9.999278089718836027e-01 9.999173057034699275e-01 9.999069732448203629e-01 9.998969810368311117e-01 9.998875105695095300e-01 9.998785166064863006e-01 9.998698650854488390e-01 9.998613913838139133e-01 9.998528824182576491e-01
1.000086184215224439e+00 1.000084676444892962e+00 1.000082868493875399e+00 1.000080818708229957e+00 1.000078466275218458e+00 1.000075661708795582e+00 1.000072285796549165e+00 1.000068297478988510e+00 1.000063654143270364e+00 1.000058252645444679e+00 1.000051957992114993e+00 1.000044709677989863e+00 1.000036581548767955e+00 1.000027690478381359e+00 1.000018203689893692e+00 1.000008323025709966e+00 9.999981251769232138e-01 9.999875209714071955e-01 9.999765129674599295e-01 9.999654679159375448e-01 9.999547559919693684e-01 9.999444063862108489e-01 9.999342398282731192e-01 9.999241948601536034e-01 9.999144605999589208e-01 9.999052219445757617e-01 9.998964034484373320e-01 9.998878254505438878e-01 9.998793373397444340e-01 9.998708234702308184e-01
1.000050376856148171e+00 1.000051100471563981e+00 1.000051662912698758e+00 1.000052069750902106e+00 1.000052274036376421e+00 1.000052189472899533e+00 1.000051740811391587e+00 1.000050879163447481e+00 1.000049542728072449e+00 1.000047561973963495e+00 1.000044709677989863e+00 1.000040829677964149e+00 1.000035889647908682e+00 1.000029910679812506e+00 1.000023087389827259e+00 1.000015682672773965e+00 1.000007774853783005e+00 9.999992266925782358e-01 9.999899930508086010e-01 9.999803812124463676e-01 9.999707136413830133e-01 9.999610903254684269e-01 9.999514762981486227e-01 9.999419131542954808e-01 9.999326114208060279e-01 9.999237638315783272e-01 9.999152751505290260e-01 9.999069332901376894e-01 9.998986076289144709e-01 9.998902760142900359e-01
1.000016483285095070e+00 1.000019154277667743e+00 1.000021802285449457e+00 1.000024390514144157e+00 1.000026885400568721e+00 1.000029255477508316e+00 1.000031461404259137e+00 1.000033439220428422e+00 1.000035104199657354e+00 1.000036245065327734e+00 1.000036581548767955e+00 1.000035889647908682e+00 1.000034040943861058e+00 1.000030963068827106e+00 1.000026843377365360e+00 1.000021960195687010e+00 1.000016385342121117e+00 1.000009963212710407e+00 1.000002623768336152e+00 9.999946116983697841e-01 9.999861937679486168e-01 9.999775262350567573e-01 9.999686996301828668e-01 9.999598449351057017e-01 9.999511902629950599e-01 9.999429350878097367e-01 9.999349750196666609e-01 9.999270813761402810e-01 9.999191496155375170e-01 9.999112436900877698e-01
9.999851135378042821e-01 9.999894205837669414e-01 9.999938392808618293e-01 9.999982951838651823e-01 1.000002766643523833e+00 1.000007270998098052e+00 1.000011800014504626e+00 1.000016273223751417e+00 1.000020583669708474e+00 1.000024493094219702e+00 1.000027690478381359e+00 1.000029910679812506e+00 1.000030963068827106e+00 1.000030705952936305e+00 1.000029282374240713e+00 1.000026930383084656e+00 1.000023701965724099e+00 1.000019452522737051e+00 1.000014109489626879e+00 1.000007850793167563e+00 1.000000878624945910e+00 9.999933934889404519e-01 9.999855973666761377e-01 9.999776984933304025e-01 9.999699336444434206e-01 9.999625026913623316e-01 9.999553020018983052e-01 9.999481032913812850e-01 9.999408337729361884e-01 9.999336334984211261e-01
