1.000262591919647948e+00 1.000247363649923615e+00 1.000231994813382652e+00 1.000216702254576262e+00 1.000201091634189909e+00 1.000184316914425997e+00 1.000165924487390390e+00 1.000146402206997465e+00 1.000126322640175092e+00 1.000106006696947381e+00 1.000085661174582308e+00 1.000065288933941643e+00 1.000044598305089849e+00 1.000023420257146078e+00 1.000002023261970852e+00 9.999808544566516355e-01 9.999601940545965739e-01 9.999400709277540544e-01 9.999205132630398785e-01 9.999017119034028234e-01 9.998838210937555093e-01 9.998669055387607862e-01 9.998509935859468678e-01 9.998361300178718603e-01 9.998224029333036000e-01 9.998098852204156950e-01 9.997984373453182583e-01 9.997878468340730684e-01 9.997779716865405897e-01 9.997687534029952028e-01
1.000247363649923615e+00 1.000233716596632849e+00 1.000219882362567869e+00 1.000206048613717202e+00 1.000191832173132012e+00 1.000176427630920184e+00 1.000159402233492978e+00 1.000141217234079560e+00 1.000122412274063288e+00 1.000103282015663231e+00 1.000084009104806659e+00 1.000064599482340499e+00 1.000044807433507321e+00 1.000024500323269061e+00 1.000003929821425386e+00 9.999835087466387717e-01 9.999635097071664092e-01 9.999439836638495116e-01 9.999249771446063750e-01 9.999066789745983952e-01 9.998892383378807924e-01 9.998727075247314522e-01 9.998570967619195837e-01 9.998424440949702507e-01 9.998288543031043085e-01 9.998164167144597547e-01 9.998049911149037294e-01 9.997943563609802409e-01 9.997843704395662501e-01 9.997749873575469959e-01
1.000231994813382652e+00 1.000219882362567869e+00 1.000207574124114984e+00 1.000195215835173457e+00 1.000182424379484347e+00 1.000168425091554569e+00 1.000152799592759267e+00 1.000135982816805935e+00 1.000118482696092714e+00 1.000100569057473798e+00 1.000082401855578507e+00 1.000063988813350901e+00 1.000045124508572192e+00 1.000025707595212365e+00 1.000005973560436523e+00 9.999863032776987737e-01 9.999669608743354532e-01 9.999480152969231206e-01 9.999295303559566639e-01 9.999117014415102034e-01 9.998946823510524995e-01 9.998785159125800348e-01 9.998631929735969370e-01 9.998487436967882225e-01 9.998352886730972333e-01 9.998229329995134140e-01 9.998115359247438105e-01 9.998008681126041575e-01 9.997907853034941894e-01 9.997812479706424948e-01
1.000216702254576262e+00 1.000206048613717202e+00 1.000195215835173457e+00 1.000184321318617453e+00 1.000172975497528594e+00 1.000160413561916650e+00 1.000146216924197695e+00 1.000130792881363861e+00 1.000114618421461321e+00 1.000097941338966789e+00 1.000080902655058557e+00 1.000063511276297445e+00 1.000045594632164470e+00 1.000027075862350401e+00 1.000008174658540527e+00 9.999892426519950694e-01 9.999705360699678858e-01 9.999521402453457330e-01 9.999341362849069048e-01 9.999167313782291178e-01 9.999000897520697873e-01 9.998842479808567330e-01 9.998691791620875069e-01 9.998549068547381014e-01 9.998415680853720566e-01 9.998292843157517984e-01 9.998179143759293730e-01 9.998072206698409570e-01 9.997970535894675770e-01 9.997873726800584615e-01
1.000201091634189909e+00 1.000191832173132012e+00 1.000182424379484347e+00 1.000172975497528594e+00 1.000163090816810207e+00 1.000152004681278628e+00 1.000139288694354089e+00 1.000125314437165347e+00 1.000110521134508268e+00 1.000095134515925022e+00 1.000079279944170452e+00 1.000062967777135992e+00 1.000046053784673594e+00 1.000028481269215508e+00 1.000010454130492166e+00 9.999922960614041623e-01 9.999742552415753494e-01 9.999564319266882606e-01 9.999389240044009863e-01 9.999219527427002374e-01 9.999056956003989916e-01 9.998901855600753619e-01 9.998753805615863133e-01 9.998612994006810251e-01 9.998480958668918284e-01 9.998359080823513434e-01 9.998245951566294698e-01 9.998139121002100893e-01 9.998037020311438816e-01 9.997939177265936506e-01
1.000184316914425997e+00 1.000176427630920184e+00 1.000168425091554569e+00 1.000160413561916650e+00 1.000152004681278628e+00 1.000142446727523948e+00 1.000131306302466605e+00 1.000118900625353913e+00 1.000105611530640815e+00 1.000091636738575485e+00 1.000077086737347853e+00 1.000061974590854330e+00 1.000046186227875555e+00 1.000029686283782304e+00 1.000012662368973793e+00 9.999954088834043242e-01 9.999781634981415035e-01 9.999610383537115288e-01 9.999441459191598103e-01 9.999277211484554062e-01 9.999119551354329616e-01 9.998968788147142295e-01 9.998824371470643735e-01 9.998686452320495466e-01 9.998556723677641811e-01 9.998436722068089200e-01 9.998325058602548498e-01 9.998219238200768411e-01 9.998117626520874879e-01 9.998019661546293513e-01
1.000165924487390390e+00 1.000159402233492978e+00 1.000152799592759267e+00 1.000146216924197695e+00 1.000139288694354089e+00 1.000131306302466605e+00 1.000121845598175296e+00 1.000111149293212653e+00 1.000099519261612446e+00 1.000087115458007991e+00 1.000074030060484453e+00 1.000060278663273960e+00 1.000045781981373727e+00 1.000030529738438867e+00 1.000014692794843230e+00 9.999985339631127790e-01 9.999822767386478128e-01 9.999660408783906940e-01 9.999499498392417918e-01 9.999342496276780734e-01 9.999191433183430844e-01 9.999046607064496772e-01 9.998907361473501343e-01 9.998773818129095270e-01 9.998647799146208603e-01 9.998530972860096844e-01 9.998421998157995816e-01 9.998318383589460678e-01 9.998218457674808990e-01 9.998121569792539631e-01
1.000146402206997465e+00 1.000141217234079560e+00 1.000135982816805935e+00 1.000130792881363861e+00 1.000125314437165347e+00 1.000118900625353913e+00 1.000111149293212653e+00 1.000102228358631162e+00 1.000092357356407780e+00 1.000081649665027106e+00 1.000070167202009808e+00 1.000057920751481033e+00 1.000044865199337663e+00 1.000031015083336028e+00 1.000016525382110721e+00 1.000001628088097227e+00 9.999865302211418117e-01 9.999713544481561023e-01 9.999562308149300138e-01 9.999414121856771143e-01 9.999271103658663451e-01 9.999133553178856104e-01 9.999000748424619056e-01 9.998872797723554751e-01 9.998751617629655364e-01 9.998638976468736672e-01 9.998533620394058907e-01 9.998433131516384353e-01 9.998335840180653245e-01 9.998241004066567017e-01
1.000126322640175092e+00 1.000122412274063288e+00 1.000118482696092714e+00 1.000114618421461321e+00 1.000110521134508268e+00 1.000105611530640815e+00 1.000099519261612446e+00 1.000092357356407780e+00 1.000084281453546442e+00 1.000075351828095815e+00 1.000065581361250011e+00 1.000054962006185821e+00 1.000043475566002593e+00 1.000031155758317025e+00 1.000018143682097183e+00 1.000004644531302889e+00 9.999908481845699582e-01 9.999768753850267755e-01 9.999628578142356616e-01 9.999490495451606176e-01 9.999356663312815030e-01 9.999227401513365310e-01 9.999101981866266309e-01 9.998980524890659360e-01 9.998864998481041821e-01 9.998757230894848025e-01 9.998656105295624652e-01 9.998559366283141792e-01 9.998465393453848105e-01 9.998373343246884648e-01
1.000106006696947381e+00 1.000103282015663231e+00 1.000100569057473798e+00 1.000097941338966789e+00 1.000095134515925022e+00 1.000091636738575485e+00 1.000087115458007991e+00 1.000081649665027106e+00 1.000075351828095815e+00 1.000068231745454339e+00 1.000060247079530784e+00 1.000051360813446699e+00 1.000041564625421930e+00 1.000030896256570934e+00 1.000019482901959522e+00 1.000007507438596788e+00 9.999951432460719714e-01 9.999825064043275091e-01 9.999697265727656159e-01 9.999570522188687693e-01 9.999446967845562195e-01 9.999326965619479424e-01 9.999209857478229546e-01 9.999095810389555528e-01 9.998986792015182035e-01 9.998884640681702241e-01 9.998788420356264917e-01 9.998696122655637009e-01 9.998606224574055901e-01 9.998517779587245968e-01
