22 0.0
211 0.0455795709127
111 0.0450780880696
-211 0.0455795709127
321 0.0798618378223
-321 0.0798618378223
311 0.0805627086787
-311 0.0805627086787
221 0.0797034067424
213 0.0906576589823
113 0.0911591418253
-213 0.0906576589823
223 0.127266579633
323 0.125741895809
-323 0.125741895809
313 0.125507804943
-313 0.125507804943
2212 0.150519333038
2112 0.150700006767
331 0.142244431162
9010221 0.0708433595454
9000211 0.105738833141
9000111 0.105315581621
-9000211 0.105738833141
333 0.155569381615
3122 0.169946169888
10223 0.136237229895
3222 0.183054060574
3212 0.169946169888
3112 0.184646853243
10213 0.172846150546
10113 0.172344667703
-10213 0.172846150546
20213 0.136237229895
20113 0.136237229895
-20213 0.136237229895
2224 0.196098903951
2214 0.195552746405
2114 0.195613814125
1114 0.196279577679
10323 0.104302851724
-10323 0.104302851724
10313 0.128161468579
-10313 0.128161468579
225 0.103104208839
20223 0.16558776367
100221 0.152995398196
100211 0.136304428596
100111 0.136103835459
-100211 0.136304428596
3322 0.195361785513
3312 0.196411358217
215 0.144435365066
115 0.144415305752
-215 0.144435365066
9000213 0.125282977655
9000113 0.124781494812
-9000213 0.125282977655
3224 0.216282125271
3214 0.216752950341
3114 0.216377692832
10221 0.0952792024305
20323 0.16794434094
-20323 0.16794434094
20313 0.168017845472
-20313 0.168017845472
13122 0.224618500687
100323 0.168011388816
-100323 0.168011388816
100313 0.168069006008
-100313 0.168069006008
9020221 0.179059927945
10321 0.125741895809
-10321 0.125741895809
10311 0.125507804943
-10311 0.125507804943
100223 0.136237229895
20333 0.205836622144
325 0.155526549579
-325 0.155526549579
315 0.155418165508
-315 0.155418165508
12212 0.211880737925
12112 0.211884867765
100213 0.0906576589823
100113 0.0911591418253
-100213 0.0906576589823
10211 0.206068176071
10111 0.20615443112
-10211 0.206068176071
100331 0.205837346285
9030221 0.14778010086
3124 0.231073848248
2124 0.174176456799
1214 0.174174741483
335 0.159693322461
3324 0.241474427632
3314 0.241123870349
22212 0.196839833849
22112 0.196894577988
32224 0.213544414537
32214 0.213541629405
32114 0.213575050545
31114 0.213645398793
23122 0.226805551897
10225 0.185473807313
2222 0.169604287057
2122 0.169631120588
1212 0.16966814208
1112 0.169715871152
9010213 0.136404725165
9010113 0.135903242322
-9010213 0.136404725165
32212 0.188330671175
32112 0.188351913439
13222 0.222398752448
13212 0.224805582968
13112 0.222521432027
30223 0.175854982336
227 0.170207044629
33122 0.232555808985
13224 0.222204362466
13214 0.226929557153
13114 0.222625622608
10215 0.142235543353
10115 0.141996370739
-10215 0.142235543353
3334 0.257169215249
2216 0.22079985694
2116 0.220828840619
100333 0.205837123627
12216 0.187760349287
12116 0.187758435591
217 0.160566542382
117 0.160865933044
-217 0.160566542382
13124 0.244304037027
13322 0.212805433449
13312 0.166621941143
22124 0.212644289657
21214 0.212752505271
12224 0.137932419832
12214 0.137981183913
12114 0.13800991465
11114 0.138008530447
42212 0.16752695376
42112 0.167676809809
10331 0.15531582773
30323 0.153532604462
-30323 0.153532604462
30313 0.153392476548
-30313 0.153392476548
30213 0.181683406371
30113 0.181583109803
-30213 0.181683406371
32124 0.236308586427
31214 0.236336497024
23222 0.250014409075
23212 0.243099315506
23112 0.250638405114
10325 0.193399678052
-10325 0.193399678052
10315 0.193446437703
-10315 0.193446437703
3226 0.240725991421
3216 0.240582923447
3116 0.240515699036
327 0.159018195127
-327 0.159018195127
317 0.159126160077
-317 0.159126160077
43122 0.189640720865
53122 0.13693510239
9010211 0.168791808143
9010111 0.1682903253
-9010211 0.168791808143
20325 0.183536342809
-20325 0.183536342809
20315 0.183731854112
-20315 0.183731854112
3126 0.232698865944
13324 0.259882714625
13314 0.259720363347
13126 0.23951967002
337 0.176591423958
23124 0.249311394838
2226 0.235763600729
2126 0.236048794471
1216 0.236106671493
1116 0.235933509917
22222 0.240152632875
22122 0.239984333294
21212 0.240011350085
21112 0.240233245966
13226 0.222696498832
13216 0.225500479783
13116 0.222939416985
22224 0.24385404482
22214 0.243560639121
22114 0.243601640877
21114 0.243977633713
2228 0.218848189097
2218 0.218733355049
2118 0.218793898162
1118 0.219030855762
23224 0.252290281325
23214 0.253264060693
23114 0.25250304514
9050225 0.111417978723
23324 0.245990877572
23314 0.245466213075
12226 0.196098903951
12126 0.195824579246
11216 0.195884924271
11116 0.196279577679
9060225 0.31113876323
13334 0.321594516203
