Path: /HepData/8463/d3-x1-y1
pT-differential invariant yield of pion+ and pion- for centrality 10-20%
Location: Figure 4A
CENTRALITY : 10.0 - 20.0 pct
RE : PB PB --> PI+ X : PB PB --> PI- X
SQRT(S)/NUCLEON : 2760.0 GeV
YRAP : -0.5 - 0.5
x : PT IN GEV
y : (1/Nev)*(1/(2*PI*PT))*D2(N)/DPT/DYRAP IN GEV**-2
xdesc   x   xlow    xhigh   y   dy+ dy- dy+ dy- y   dy+ dy- dy+ dy- 
0.11    0.1 0.12    947.8   +5.3    -5.3    +118.4  -118.4  920.6   +5.1    -5.1    +112.1  -112.1
0.13    0.12    0.14    862.5   +3.4    -3.4    +98.5   -98.5   836.4   +3.4    -3.4    +95.4   -95.4
0.15    0.14    0.16    770.0   +2.7    -2.7    +87.6   -87.6   751.4   +2.6    -2.6    +85.3   -85.3
0.17    0.16    0.18    696.3   +2.2    -2.2    +79.0   -79.0   676.4   +2.2    -2.2    +76.8   -76.8
0.19    0.18    0.2 623.5   +1.9    -1.9    +70.7   -70.7   608.7   +1.8    -1.8    +69.2   -69.2
0.225   0.2 0.25    511.7   +1.0    -1.0    +35.6   -35.6   500.1   +1.0    -1.0    +35.3   -35.3
0.275   0.25    0.3 388.2   +0.8    -0.8    +26.8   -26.8   384.6   +0.8    -0.8    +26.9   -26.9
0.325   0.3 0.35    299.9   +0.6    -0.6    +21.8   -21.8   300.3   +0.6    -0.6    +22.3   -22.3
0.375   0.35    0.4 236.4   +0.5    -0.5    +15.9   -15.9   237.6   +0.5    -0.5    +16.3   -16.3
0.425   0.4 0.45    187.5   +0.4    -0.4    +12.4   -12.4   189.2   +0.4    -0.4    +12.6   -12.6
0.475   0.45    0.5 149.2   +0.4    -0.4    +9.8    -9.8    150.8   +0.4    -0.4    +10.0   -10.0
0.525   0.5 0.55    118.3   +0.3    -0.3    +5.8    -5.8    119.2   +0.3    -0.3    +5.9    -5.9
0.575   0.55    0.6 96.31   +0.24   -0.24   +4.6    -4.6    97.14   +0.24   -0.24   +4.59   -4.59
0.625   0.6 0.65    79.15   +0.24   -0.24   +3.99   -3.99   79.99   +0.24   -0.24   +4.04   -4.04
0.675   0.65    0.7 65.14   +0.22   -0.22   +3.27   -3.27   65.63   +0.21   -0.21   +3.29   -3.29
0.725   0.7 0.75    53.81   +0.19   -0.19   +2.68   -2.68   54.38   +0.19   -0.19   +2.72   -2.72
0.775   0.75    0.8 44.83   +0.17   -0.17   +2.22   -2.22   45.1    +0.17   -0.17   +2.25   -2.25
0.825   0.8 0.85    37.34   +0.16   -0.16   +1.85   -1.85   37.51   +0.16   -0.16   +1.84   -1.84
0.875   0.85    0.9 31.23   +0.14   -0.14   +1.57   -1.57   31.57   +0.14   -0.14   +1.54   -1.54
0.925   0.9 0.95    26.46   +0.14   -0.14   +1.29   -1.29   26.64   +0.14   -0.14   +1.29   -1.29
0.975   0.95    1.0 22.3    +0.12   -0.12   +1.09   -1.09   22.48   +0.12   -0.12   +1.09   -1.09
1.05    1.0 1.1 17.25   +0.07   -0.07   +0.85   -0.85   17.41   +0.07   -0.07   +0.85   -0.85
1.15    1.1 1.2 12.38   +0.06   -0.06   +0.61   -0.61   12.5    +0.06   -0.06   +0.6    -0.6
1.25    1.2 1.3 9.01    +0.033  -0.033  +0.549  -0.549  9.079   +0.034  -0.034  +0.547  -0.547
1.35    1.3 1.4 6.589   +0.028  -0.028  +0.403  -0.403  6.614   +0.028  -0.028  +0.4    -0.4
1.45    1.4 1.5 4.771   +0.021  -0.021  +0.294  -0.294  4.891   +0.021  -0.021  +0.299  -0.299
1.55    1.5 1.6 3.546   +0.019  -0.019  +0.221  -0.221  3.547   +0.018  -0.018  +0.219  -0.219
1.65    1.6 1.7 2.607   +0.017  -0.017  +0.165  -0.165  2.597   +0.017  -0.017  +0.163  -0.163
1.75    1.7 1.8 1.945   +0.012  -0.012  +0.125  -0.125  1.946   +0.012  -0.012  +0.124  -0.124
1.85    1.8 1.9 1.439   +0.01   -0.01   +0.095  -0.095  1.445   +0.01   -0.01   +0.094  -0.094
1.95    1.9 2.0 1.091   +0.011  -0.011  +0.074  -0.074  1.101   +0.011  -0.011  +0.074  -0.074
2.05    2.0 2.1 0.8108  +0.0085 -0.0085 +0.0562 -0.0562 0.8263  +0.0087 -0.0087 +0.0569 -0.0569
2.15    2.1 2.2 0.6265  +0.0084 -0.0084 +0.0448 -0.0448 0.6221  +0.0083 -0.0083 +0.0442 -0.0442
2.25    2.2 2.3 0.4767  +0.0052 -0.0052 +0.0353 -0.0353 0.4812  +0.0053 -0.0053 +0.0353 -0.0353
2.35    2.3 2.4 0.374   +0.0045 -0.0045 +0.0287 -0.0287 0.3754  +0.0045 -0.0045 +0.0286 -0.0286
2.45    2.4 2.5 0.2842  +0.0064 -0.0064 +0.0226 -0.0226 0.2865  +0.0065 -0.0065 +0.0227 -0.0227
2.55    2.5 2.6 0.2235  +0.0052 -0.0052 +0.0185 -0.0185 0.2275  +0.0053 -0.0053 +0.0187 -0.0187
2.65    2.6 2.7 0.1795  +0.0056 -0.0056 +0.0155 -0.0155 0.1811  +0.0056 -0.0056 +0.0156 -0.0156
2.75    2.7 2.8 0.1378  +0.003  -0.003  +0.0125 -0.0125 0.1396  +0.0031 -0.0031 +0.0125 -0.0125
