Path: /HepData/8463/d14-x1-y1
pT-differential invariant yield of kaon+ and kaon- for centrality 20-30%
Location: Figure 4B
CENTRALITY : 20.0 - 30.0 pct
RE : PB PB --> K+ X : PB PB --> K- X
SQRT(S)/NUCLEON : 2760.0 GeV
YRAP : -0.5 - 0.5
x : PT IN GEV
y : (1/Nev)*(1/(2*PI*PT))*D2(N)/DPT/DYRAP IN GEV**-2
xdesc   x   xlow    xhigh   y   dy+ dy- dy+ dy- y   dy+ dy- dy+ dy- 
    0.225   0.2 0.25    20.54   +0.31   -0.31   +2.42   -2.42   21.0    +0.33   -0.33   +2.44   -2.44
    0.275   0.25    0.3 18.05   +0.18   -0.18   +1.56   -1.56   18.68   +0.2    -0.2    +1.58   -1.58
    0.325   0.3 0.35    17.76   +0.16   -0.16   +1.19   -1.19   18.18   +0.17   -0.17   +1.24   -1.24
    0.375   0.35    0.4 16.97   +0.14   -0.14   +1.14   -1.14   17.21   +0.15   -0.15   +1.13   -1.13
    0.425   0.4 0.45    15.27   +0.22   -0.22   +1.11   -1.11   15.83   +0.26   -0.26   +1.06   -1.06
    0.475   0.45    0.5 14.22   +0.12   -0.12   +1.67   -1.67   13.8    +0.13   -0.13   +1.42   -1.42
    0.525   0.5 0.55    12.32   +0.17   -0.17   +0.74   -0.74   12.59   +0.2    -0.2    +0.76   -0.76
    0.575   0.55    0.6 10.99   +0.14   -0.14   +0.73   -0.73   11.18   +0.16   -0.16   +0.84   -0.84
    0.625   0.6 0.65    9.844   +0.122  -0.122  +0.617  -0.617  9.823   +0.138  -0.138  +0.635  -0.635
    0.675   0.65    0.7 9.049   +0.114  -0.114  +0.536  -0.536  8.817   +0.126  -0.126  +0.561  -0.561
    0.725   0.7 0.75    8.089   +0.104  -0.104  +0.476  -0.476  7.809   +0.113  -0.113  +0.5    -0.5
    0.775   0.75    0.8 7.386   +0.099  -0.099  +0.426  -0.426  7.104   +0.108  -0.108  +0.443  -0.443
    0.825   0.8 0.85    6.535   +0.088  -0.088  +0.395  -0.395  6.5 +0.101  -0.101  +0.418  -0.418
    0.875   0.85    0.9 5.825   +0.084  -0.084  +0.337  -0.337  5.818   +0.096  -0.096  +0.361  -0.361
    0.925   0.9 0.95    5.155   +0.077  -0.077  +0.301  -0.301  5.164   +0.091  -0.091  +0.313  -0.313
    0.975   0.95    1.0 4.452   +0.07   -0.07   +0.25   -0.25   4.5 +0.082  -0.082  +0.269  -0.269
    1.05    1.0 1.1 3.688   +0.044  -0.044  +0.207  -0.207  3.677   +0.051  -0.051  +0.217  -0.217
    1.15    1.1 1.2 2.906   +0.039  -0.039  +0.165  -0.165  2.798   +0.042  -0.042  +0.167  -0.167
    1.25    1.2 1.3 2.24    +0.022  -0.022  +0.185  -0.185  2.167   +0.023  -0.023  +0.195  -0.195
    1.35    1.3 1.4 1.745   +0.018  -0.018  +0.147  -0.147  1.683   +0.019  -0.019  +0.154  -0.154
    1.45    1.4 1.5 1.349   +0.015  -0.015  +0.116  -0.116  1.265   +0.015  -0.015  +0.118  -0.118
    1.55    1.5 1.6 1.031   +0.013  -0.013  +0.091  -0.091  1.017   +0.014  -0.014  +0.097  -0.097
    1.65    1.6 1.7 0.8051  +0.0107 -0.0107 +0.0733 -0.0733 0.7851  +0.0115 -0.0115 +0.0775 -0.0775
    1.75    1.7 1.8 0.6211  +0.0089 -0.0089 +0.0586 -0.0586 0.6065  +0.0097 -0.0097 +0.0622 -0.0622
    1.85    1.8 1.9 0.4842  +0.0076 -0.0076 +0.0475 -0.0475 0.4664  +0.0081 -0.0081 +0.0499 -0.0499
    1.95    1.9 2.0 0.3605  +0.0059 -0.0059 +0.037  -0.037  0.3695  +0.007  -0.007  +0.0414 -0.0414
    2.05    2.0 2.1 0.2925  +0.0053 -0.0053 +0.0314 -0.0314 0.2844  +0.0058 -0.0058 +0.0335 -0.0335
    2.15    2.1 2.2 0.2269  +0.0044 -0.0044 +0.0256 -0.0256 0.2173  +0.0046 -0.0046 +0.027  -0.027
    2.25    2.2 2.3 0.1719  +0.0035 -0.0035 +0.0204 -0.0204 0.1739  +0.0042 -0.0042 +0.0228 -0.0228
    2.35    2.3 2.4 0.1401  +0.0031 -0.0031 +0.0176 -0.0176 0.1403  +0.0036 -0.0036 +0.0195 -0.0195
    2.45    2.4 2.5 0.1058  +0.0024 -0.0024 +0.014  -0.014  0.1059  +0.0028 -0.0028 +0.0157 -0.0157
    2.55    2.5 2.6 0.08781 +0.00221    -0.00221    +0.0123 -0.0123 0.08332 +0.00241    -0.00241    +0.01308    -0.01308
    2.65    2.6 2.7 0.06923 +0.00188    -0.00188    +0.01026    -0.01026    0.06976 +0.00224    -0.00224    +0.01165    -0.01165
    2.75    2.7 2.8 0.05128 +0.00145    -0.00145    +0.00805    -0.00805    0.05311 +0.00181    -0.00181    +0.00943    -0.00943
    2.85    2.8 2.9 0.04307 +0.00133    -0.00133    +0.00716    -0.00716    0.04024 +0.00142    -0.00142    +0.00761    -0.00761
    2.95    2.9 3.0 0.03317 +0.0011 -0.0011 +0.00584    -0.00584    0.03376 +0.00135    -0.00135    +0.00679    -0.00679


